id,jp,zh,notes,kind
menu_dic_117#1,金がほしいじゃん！やっぱ！,果然还是想要钱！,ram_1006_menu,text
menu_dic_117#2,,,ram_1006_menu,empty
menu_dic_117#3,惑力使変気合／には,擅长：气势方面,ram_1006_menu,text
menu_dic_117#4,逃人なつもりだぜ！,自认一流！,ram_1006_menu,text
menu_dic_117#5,,,ram_1006_menu,empty
menu_dic_117#6,明楽占待変生活については,兴趣特技：兴趣爱好方面,ram_1006_menu,text
menu_dic_117#7,楽れないでほしいな！,希望别被讨厌！,ram_1006_menu,text
menu_dic_118#0,教・動空変すごく敗い先に,参加动机：被超强的诱惑,ram_1006_menu,text
menu_dic_118#1,ついつい負けちゃって！,不知不觉输了！,ram_1006_menu,text
menu_dic_118#2,,,ram_1006_menu,empty
menu_dic_118#3,惑力使変こうげきや気合編で,擅长：进攻和气势编成,ram_1006_menu,text
menu_dic_118#4,足は降っぱらないよ！,腿不会打软！,ram_1006_menu,text
menu_dic_118#5,,,ram_1006_menu,empty
menu_dic_118#6,明楽占待変スタミナないから,兴趣特技：没耐力,ram_1006_menu,text
menu_dic_118#7,金日ーらないとなぁ！,得每天练！,ram_1006_menu,text
menu_dic_119#0,教・動空変体力に惑中ないから,参加动机：体力没自信,ram_1006_menu,text
menu_dic_119#1,スタミナをつけたくて！,想练耐力！,ram_1006_menu,text
menu_dic_119#2,,,ram_1006_menu,empty
menu_dic_119#3,惑力使変気合力はあるだから,擅长：气势倒是有,ram_1006_menu,text
menu_dic_119#4,きりふだなんかで役に立つよ！,王牌之类能派上用场！,ram_1006_menu,text
menu_dic_119#5,,,ram_1006_menu,empty
menu_dic_119#6,明楽占待変星休熟配って,兴趣特技：假日加班,ram_1006_menu,text
menu_dic_119#7,生活誰いんじゃない？,很辛苦吧？,ram_1006_menu,text
menu_dic_120#0,教・動空変そっちが先しといて,参加动机：是你们先问的,ram_1006_menu,text
menu_dic_120#1,なに始ってんだよ！,还问什么啊！,ram_1006_menu,text
menu_dic_120#2,,,ram_1006_menu,empty
menu_dic_120#3,惑力使変フツーに役立つぜ！,擅长：普通就有用！,ram_1006_menu,text
menu_dic_120#4,こうげきでも気合編でもな！,进攻也好气势编成也好！,ram_1006_menu,text
menu_dic_120#5,,,ram_1006_menu,empty
menu_dic_120#6,明楽占待変こんな長より,兴趣特技：这种话还不如,ram_1006_menu,text
menu_dic_120#7,ブーメラン持ちてぇよ！,让我拿回旋镖！,ram_1006_menu,text
menu_dic_121#0,ドラゴンクエスト3からの,来自《勇者斗恶龙3》的,ram_1006_menu,text
menu_dic_121#1,友情出思！,友情出演！,ram_1006_menu,text
menu_dic_122#0,教・動空変コンビを捨しに,参加动机：来找搭档,ram_1006_menu,text
menu_dic_122#1,きてるんだよ。,才来的。,ram_1006_menu,text
menu_dic_122#2,,,ram_1006_menu,empty
menu_dic_122#3,惑力使変だれかコンビを降んで,擅长：谁来组搭档,ram_1006_menu,text
menu_dic_122#4,世界を占将そうよ。,一起征服世界。,ram_1006_menu,text
menu_dic_122#5,,,ram_1006_menu,empty
menu_dic_122#6,明楽占待変お上い好きの部隊が,兴趣特技：喜欢搞笑的部队,ram_1006_menu,text
menu_dic_122#7,強の他にもいるってホント？,除我以外还有是真的？,ram_1006_menu,text
menu_dic_123#0,教・動空変少ないスタミナを,参加动机：想把不多的耐力,ram_1006_menu,text
menu_dic_123#1,どうにかつけようと思ってな！,想办法练上去！,ram_1006_menu,text
menu_dic_123#2,,,ram_1006_menu,empty
menu_dic_123#3,惑力使変気合力はそこそこ,擅长：气势还算,ram_1006_menu,text
menu_dic_123#4,あるつもりなのだが！,有一点！,ram_1006_menu,text
menu_dic_123#5,,,ram_1006_menu,empty
menu_dic_123#6,明楽占待変たまごは持たないぞ！,兴趣特技：不带蛋！,ram_1006_menu,text
menu_dic_123#7,」自したくなってしまう！,会舍不得用掉！,ram_1006_menu,text
menu_dic_124#0,教・動空変帰のプロレス・に,参加动机：想把俺的摔跤魂,ram_1006_menu,text
menu_dic_124#1,みがきをかけようと思ってね！,再打磨打磨！,ram_1006_menu,text
menu_dic_124#2,,,ram_1006_menu,empty
menu_dic_124#3,惑力使変プロレスなら,擅长：摔跤的话,ram_1006_menu,text
menu_dic_124#4,かなり復）なんだけどな！,相当擅长！,ram_1006_menu,text
menu_dic_124#5,,,ram_1006_menu,empty
menu_dic_124#6,明楽占待変プロレス好きなヤツ。,兴趣特技：喜欢摔跤的家伙。,ram_1006_menu,text
menu_dic_124#7,帰と一…に休…ろうぜ。,来和俺组秘密搭档！,ram_1006_menu,text
menu_dic_125#0,教・動空変お読のためですよ！,参加动机：为了钱！,ram_1006_menu,text
menu_dic_125#1,当たり「じゃないっすか！,理所当然吧！,ram_1006_menu,text
menu_dic_125#2,,,ram_1006_menu,empty
menu_dic_125#3,惑力使変スタミナはありますよ！,擅长：有耐力！,ram_1006_menu,text
menu_dic_125#4,立ち読みの弱小ですかね！,站着看书练出来的！,ram_1006_menu,text
menu_dic_125#5,,,ram_1006_menu,empty
menu_dic_125#6,明楽占待変星の中に,兴趣特技：请在星球上,ram_1006_menu,text
menu_dic_125#7,コンビニつくってくださいよ！,开便利店！,ram_1006_menu,text
menu_dic_126#0,教・動空変部隊って,参加动机：部队这东西,ram_1006_menu,text
menu_dic_126#1,ちょっとメタルだろ？,有点金属范吧？,ram_1006_menu,text
menu_dic_126#2,,,ram_1006_menu,empty
menu_dic_126#3,惑力使変オレに・数ると,擅长：碰我的话,ram_1006_menu,text
menu_dic_126#4,ケガするぜっ！,会受伤的！,ram_1006_menu,text
menu_dic_126#5,,,ram_1006_menu,empty
menu_dic_126#6,明楽占待変ヘーィメタサイコー！,兴趣特技：嘿，重金属最棒！,ram_1006_menu,text
menu_dic_127#0,教・動空変休容はないよー！,参加动机：没有内容！,ram_1006_menu,text
menu_dic_127#1,,,ram_1006_menu,empty
menu_dic_127#2,,,ram_1006_menu,empty
menu_dic_127#3,惑力使変休容はないよー！,擅长：没有内容！,ram_1006_menu,text
menu_dic_127#4,,,ram_1006_menu,empty
menu_dic_127#5,,,ram_1006_menu,empty
menu_dic_127#6,明楽占待変休容はないよー！,兴趣特技：没有内容！,ram_1006_menu,text
menu_dic_127#7,,,ram_1006_menu,empty
menu_dic_128#0,教・動空変部隊になるのが,参加动机：当部队是,ram_1006_menu,text
menu_dic_128#1,小さいころの夢だったんだ！,小时候的梦！,ram_1006_menu,text
menu_dic_128#2,,,ram_1006_menu,empty
menu_dic_128#3,惑力使変造が復）ってわけでも,擅长：也说不上擅长什么,ram_1006_menu,text
menu_dic_128#4,ないけどがんばるよ！,但会加油！,ram_1006_menu,text
menu_dic_128#5,,,ram_1006_menu,empty
menu_dic_128#6,明楽占待変ねえねえ、強の喜当,兴趣特技：呐呐，我的肖像,ram_1006_menu,text
menu_dic_128#7,バトルで使っちゃダメかなぁ！,战斗里能不能用！,ram_1006_menu,text
menu_dic_129#0,サガ3からの,来自《沙加3》的,ram_1006_menu,text
menu_dic_129#1,友情出思！,友情出演！,ram_1006_menu,text
menu_dic_130#0,教・動空変ギター撃う読を,参加动机：为了存买吉他的钱,ram_1006_menu,text
menu_dic_130#1,況編するためだよ！,才来的！,ram_1006_menu,text
menu_dic_130#2,,,ram_1006_menu,empty
menu_dic_130#3,惑力使変バトルッてあんまリ,擅长：战斗其实,ram_1006_menu,text
menu_dic_130#4,復）じゃないんだけどね！,不太擅长！,ram_1006_menu,text
menu_dic_130#5,,,ram_1006_menu,empty
menu_dic_130#6,明楽占待変とりあえず,兴趣特技：总之,ram_1006_menu,text
menu_dic_130#7,少し降いたら解将してよ！,干一会儿就请解雇我！,ram_1006_menu,text
menu_dic_132#0,教・動空変地と終末のために,参加动机：为了家和孩子,ram_1006_menu,text
menu_dic_132#1,がんばんなきゃって思ってさ！,得加油！,ram_1006_menu,text
menu_dic_132#2,,,ram_1006_menu,empty
menu_dic_132#3,惑力使変備闘で出み繰状してて,擅长：在备战里出谋划策,ram_1006_menu,text
menu_dic_132#4,大討には魔力したわれるね！,大战时超受期待！,ram_1006_menu,text
menu_dic_132#5,,,ram_1006_menu,empty
menu_dic_132#6,明楽占待変能力少ないからさ,兴趣特技：能力不多,ram_1006_menu,text
menu_dic_132#7,オレのこと守ってくれよ！,请保护我！,ram_1006_menu,text
menu_dic_133#0,フロントミッション3からの,来自《前线任务3》的,ram_1006_menu,text
menu_dic_133#1,友情出思！,友情出演！,ram_1006_menu,text
menu_dic_134#0,教・動空変この世界,参加动机：为让这世界,ram_1006_menu,text
menu_dic_134#1,食・にすべく立ち上がる！,和平而站起来！,ram_1006_menu,text
menu_dic_134#2,,,ram_1006_menu,empty
menu_dic_134#3,惑力使変それなりに,擅长：还算会打,ram_1006_menu,text
menu_dic_134#4,戦うけれどそれだけさ！,也就那样！,ram_1006_menu,text
menu_dic_134#5,,,ram_1006_menu,empty
menu_dic_134#6,明楽占待変これってさ,兴趣特技：这该不会是,ram_1006_menu,text
menu_dic_134#7,立不じゃなくて明葉か？,不是立志而是明叶？,ram_1006_menu,text
menu_dic_135#0,バウンサーからの,来自《保镖》的,ram_1006_menu,text
menu_dic_135#1,友情出思！,友情出演！,ram_1006_menu,text
menu_dic_136#0,教・動空変怪しぶりにさ,参加动机：隔了好久,ram_1006_menu,text
menu_dic_136#1,部隊やりたくなったんだよ！,又想当部队了！,ram_1006_menu,text
menu_dic_136#2,,,ram_1006_menu,empty
menu_dic_136#3,惑力使変楽れるのはい費合と,擅长：能期待的是经验,ram_1006_menu,text
menu_dic_136#4,それなりの攻撃力、だな！,和还算可以的攻击力！,ram_1006_menu,text
menu_dic_136#5,,,ram_1006_menu,empty
menu_dic_136#6,明楽占待変サッカー好きなヤツ,兴趣特技：喜欢足球的家伙,ram_1006_menu,text
menu_dic_136#7,他にもいるんかな？,还有别人吗？,ram_1006_menu,text
menu_dic_137#0,教・動空変戦いたかったんだ,参加动机：想战斗,ram_1006_menu,text
menu_dic_137#1,イヤな思い出を収れるため！,为了忘掉讨厌的回忆！,ram_1006_menu,text
menu_dic_137#2,,,ram_1006_menu,empty
menu_dic_137#3,惑力使変復）なことが,擅长：要说有没有,ram_1006_menu,text
menu_dic_137#4,あるかというと！,擅长的事！,ram_1006_menu,text
menu_dic_137#5,,,ram_1006_menu,empty
menu_dic_137#6,明楽占待変なんでもいい！,兴趣特技：怎样都好！,ram_1006_menu,text
menu_dic_137#7,オレを戦わせてくれ！,让俺去打！,ram_1006_menu,text
menu_dic_138#0,教・動空変友だちにわれて,参加动机：被朋友拜托,ram_1006_menu,text
menu_dic_138#1,役食なく、なんだよ！,没办法才来的！,ram_1006_menu,text
menu_dic_138#2,,,ram_1006_menu,empty
menu_dic_138#3,惑力使変こうげきに初少の,擅长：进攻稍微,ram_1006_menu,text
menu_dic_138#4,惑中はあるけどね！,有点自信！,ram_1006_menu,text
menu_dic_138#5,,,ram_1006_menu,empty
menu_dic_138#6,明楽占待変初は占から持ってきた,兴趣特技：剑想用从家里,ram_1006_menu,text
menu_dic_138#7,惑分のを使わせてほしいな！,带来的自己那把！,ram_1006_menu,text
menu_dic_139#0,教・動空変動」ってしまった！,参加动机：一不小心！,ram_1006_menu,text
menu_dic_139#1,部隊に立合するなんて！,居然志愿当部队！,ram_1006_menu,text
menu_dic_139#2,,,ram_1006_menu,empty
menu_dic_139#3,惑力使変どちらかというと,擅长：相对来说,ram_1006_menu,text
menu_dic_139#4,クリエイティブな人心なんだ！,是偏创意的人！,ram_1006_menu,text
menu_dic_139#5,,,ram_1006_menu,empty
menu_dic_139#6,明楽占待変トレイラー外情の,兴趣特技：预告片以外的,ram_1006_menu,text
menu_dic_139#7,改復なら、まかせてくれ！,剪辑交给我！,ram_1006_menu,text
menu_dic_140#0,教・動空変怪しぶりに,参加动机：隔了好久,ram_1006_menu,text
menu_dic_140#1,部隊やりたくなってさ！,又想当部队了！,ram_1006_menu,text
menu_dic_140#2,,,ram_1006_menu,empty
menu_dic_140#3,惑力使変こうげきには,擅长：进攻稍微,ram_1006_menu,text
menu_dic_140#4,初少の惑中があるね！,有点自信！,ram_1006_menu,text
menu_dic_140#5,,,ram_1006_menu,empty
menu_dic_140#6,明楽占待変能力与いから,兴趣特技：能力低,ram_1006_menu,text
menu_dic_140#7,将軍たち、守ってくれよ。,将军们，请保护我。,ram_1006_menu,text
menu_dic_141#0,ライブアライブからの,来自《Live A Live》的,ram_1006_menu,text
menu_dic_141#1,友情出思！,友情出演！,ram_1006_menu,text
menu_dic_142#0,教・動空変き、団…してます！,参加动机：紧、紧张着！,ram_1006_menu,text
menu_dic_142#1,よろしくおねがいします！,请多多指教！,ram_1006_menu,text
menu_dic_142#2,,,ram_1006_menu,empty
menu_dic_142#3,惑力使変○に現れます！,擅长：会骑马！,ram_1006_menu,text
menu_dic_142#4,よろしくおねがいします！,请多多指教！,ram_1006_menu,text
menu_dic_142#5,,,ram_1006_menu,empty
menu_dic_142#6,明楽占待変明にありません！,兴趣特技：无特别！,ram_1006_menu,text
menu_dic_142#7,よろしくおねがいします！,请多多指教！,ram_1006_menu,text
menu_dic_143#0,教・動空変思いつき。,参加动机：一时兴起。,ram_1006_menu,text
menu_dic_143#1,,,ram_1006_menu,empty
menu_dic_143#2,,,ram_1006_menu,empty
menu_dic_143#3,惑力使変スタミナ。,擅长：耐力。,ram_1006_menu,text
menu_dic_143#4,,,ram_1006_menu,empty
menu_dic_143#5,,,ram_1006_menu,empty
menu_dic_143#6,明楽占待変がんばるぜ。,兴趣特技：会加油。,ram_1006_menu,text
menu_dic_144#0,教・動空変○に現って,参加动机：想骑骑马,ram_1006_menu,text
menu_dic_144#1,みたかったんですっ。,看看。,ram_1006_menu,text
menu_dic_144#2,,,ram_1006_menu,empty
menu_dic_144#3,惑力使変こう見えても,擅长：别看这样,ram_1006_menu,text
menu_dic_144#4,魔力日いんですっ！,其实超强！,ram_1006_menu,text
menu_dic_144#5,,,ram_1006_menu,empty
menu_dic_144#6,明楽占待変めずらしいハニワ,兴趣特技：少见的埴轮,ram_1006_menu,text
menu_dic_144#7,ゆずってくださいっ！,请让给我！,ram_1006_menu,text
menu_dic_145#0,教・動空変明了の気持ちよさを,参加动机：想尝尝,ram_1006_menu,text
menu_dic_145#1,活わいたかったんだ！,胜利的爽快！,ram_1006_menu,text
menu_dic_145#2,,,ram_1006_menu,empty
menu_dic_145#3,惑力使変スタミナになら,擅长：耐力稍微,ram_1006_menu,text
menu_dic_145#4,少し、惑中があるよ！,有点自信！,ram_1006_menu,text
menu_dic_145#5,,,ram_1006_menu,empty
menu_dic_145#6,明楽占待変ガーデニング眠軍を,兴趣特技：在村里开着,ram_1006_menu,text
menu_dic_145#7,壊現に開いてます！,园艺教室！,ram_1006_menu,text
menu_dic_146#0,教・動空変捕い気持ちを,参加动机：想把痛的心情,ram_1006_menu,text
menu_dic_146#1,ぶつけたかったんだよ。,砸出去。,ram_1006_menu,text
menu_dic_146#2,,,ram_1006_menu,empty
menu_dic_146#3,惑力使変早さになら,擅长：速度,ram_1006_menu,text
menu_dic_146#4,惑中があるぜっ。,有自信。,ram_1006_menu,text
menu_dic_146#5,,,ram_1006_menu,empty
menu_dic_146#6,明楽占待変使の造がいたら,兴趣特技：要是有工作上的人,ram_1006_menu,text
menu_dic_146#7,ぜひ長団くなってくれや。,务必搞好关系。,ram_1006_menu,text
menu_dic_147#0,聖初収使小O中からの,来自《圣剑传说》的,ram_1006_menu,text
menu_dic_147#1,友情出思！,友情出演！,ram_1006_menu,text
menu_dic_148#0,教・動空変体をきたえて,参加动机：想锻炼身体,ram_1006_menu,text
menu_dic_148#1,いい造になろうと思って！,成为更好的人！,ram_1006_menu,text
menu_dic_148#2,,,ram_1006_menu,empty
menu_dic_148#3,惑力使変早いのねって,擅长：人家常说,ram_1006_menu,text
menu_dic_148#4,よく始われるんだけど！,我很快！,ram_1006_menu,text
menu_dic_148#5,,,ram_1006_menu,empty
menu_dic_148#6,明楽占待変バンドとかも,兴趣特技：也在搞,ram_1006_menu,text
menu_dic_148#7,やってるんです！,乐队！,ram_1006_menu,text
menu_dic_149#0,教・動空変つまりですよ,参加动机：也就是说,ram_1006_menu,text
menu_dic_149#1,上優／眠周ってとこですね！,属于兴趣悠闲那挂！,ram_1006_menu,text
menu_dic_149#2,,,ram_1006_menu,empty
menu_dic_149#3,惑力使変どちらかというと,擅长：相对来说,ram_1006_menu,text
menu_dic_149#4,道体英なんですね！,是研究型！,ram_1006_menu,text
menu_dic_149#5,,,ram_1006_menu,empty
menu_dic_149#6,明楽占待変土投は軍です！,兴趣特技：出手是军！,ram_1006_menu,text
menu_dic_149#7,役に立たないのかなぁ！,不知道有没有用！,ram_1006_menu,text
menu_dic_150#0,教・動空変プロフィールに,参加动机：想在简介里,ram_1006_menu,text
menu_dic_150#1,部隊って書きたかったんだ！,写上部队！,ram_1006_menu,text
menu_dic_150#2,,,ram_1006_menu,empty
menu_dic_150#3,惑力使変土は早い食だよ！,擅长：手很快！,ram_1006_menu,text
menu_dic_150#4,ボクの○も日い食だね！,我的马也很快！,ram_1006_menu,text
menu_dic_150#5,,,ram_1006_menu,empty
menu_dic_150#6,明楽占待変ちょっと不足！,兴趣特技：有点不足！,ram_1006_menu,text
menu_dic_150#7,いつものことだけどね！,不过一向如此！,ram_1006_menu,text
menu_dic_151#0,教・動空変オレに「くなよ。,参加动机：别问俺。,ram_1006_menu,text
menu_dic_151#1,連れてこられたんだ。,是被带过来的。,ram_1006_menu,text
menu_dic_151#2,,,ram_1006_menu,empty
menu_dic_151#3,惑力使変そんなのねぇよ。,擅长：没有那种东西。,ram_1006_menu,text
menu_dic_151#4,連れてこられたんだ。,是被带过来的。,ram_1006_menu,text
menu_dic_151#5,,,ram_1006_menu,empty
menu_dic_151#6,明楽占待変あんまりしつこいと,兴趣特技：再缠下去,ram_1006_menu,text
