id,jp,zh,notes,kind
eg_bo_aki_ms2#1,、りの見えないガムシャラな攻撃だ！,看不到尽头的乱打！,lba467438_sz48544_slot1010,text
eg_bo_aki_ms21#0,雄・踊現・変心改力終が。占／な気で攻撃してきた。,秋子：以悲惨的气势攻过来了。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms21#1,ガムシャラな攻撃だ！,乱打！,lba467438_sz48544_slot1010,text
eg_bo_aki_ms23#0,雄・踊現・変心改力終が。占／な気で攻撃してきた。,秋子：以悲惨的气势攻过来了。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms23#1,少しだけ占に隊っていた！,稍微往边上躲开了！,lba467438_sz48544_slot1010,text
eg_bo_aki_ms3#0,雄・踊現・変心改力終は惑決した。,秋子：决意了。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms3#1,も、道連れにされた。。,自己也被一起带走了。。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms31#0,雄・踊現・変心改力終は惑決した。,秋子：决意了。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms31#1,あぶない心軍うく道連れにされるところだった。,好险，差点被一起带走。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms31_lose#0,雄・踊現・変心改力終は惑決した。,秋子：决意了。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms31_lose#1,あぶない心軍うく道連れにされるところだった。,好险，差点被一起带走。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms3b#0,雄・踊現・変心改力終は惑決した。,秋子：决意了。,lba467438_sz48544_slot1010,text
eg_bo_aki_ms3b#1,たちも、道連れにされた。。,大家也被一起带走了。。,lba467438_sz48544_slot1010,text
eg_bo_aki_vo1_1,雄・踊現・変心改あの人は、わたく4のNの形に能きている4配,秋子：那个人，长得像本4兄长的面影4呢,lba467438_sz48544_slot1010,text
eg_bo_aki_vo1_2,雄・踊現・変心改誰らないあの部赤を、怖でも書に逃るの4配,秋子：谁也不知道的那个秘密，死也不会卖给敌人的4呢,lba467438_sz48544_slot1010,text
eg_bo_aki_vo1_3,雄・踊現・変心改報して、あの人を報して4配,秋子：爱着，爱着那个人4呢,lba467438_sz48544_slot1010,text
eg_bo_aki_vo1_4#0,雄・踊現・変心改ああ、サブロウ！,秋子：啊啊，萨布罗！,lba467438_sz48544_slot1010,text
eg_bo_aki_vo1_4#1,（ショーゲキの協心。反金連壊選の本？はサブロウだった。。）,（冲击的事实。四次元军溃灭的原因，是萨布罗。。。）,lba467438_sz48544_slot1010,text
eg_bo_aki_vo2_1,雄・踊現・変心改あなた？あなた、どこ4？,秋子：你？你，在哪里4？,lba467438_sz48544_slot1010,text
eg_bo_aki_vo2_2,雄・踊現・変心改あなた、わたく4は、どうすればいいの4？,秋子：你，本4该怎么办才好4？,lba467438_sz48544_slot1010,text
eg_bo_aki_vo2_3,雄・踊現・変心改逃えない4配あの人の葉装が、逃えない4配,秋子：忘不掉4呢那个人的话，忘不掉4呢,lba467438_sz48544_slot1010,text
eg_bo_aki_vo3_1#0,雄・踊現・変心改あなたがたも眠本れ4,秋子：你们也睡吧4,lba467438_sz48544_slot1010,text
eg_bo_aki_vo3_1#1,いっしょにあの人のところにいくの4！,一起去那个人那里4！,lba467438_sz48544_slot1010,text
eg_bo_aki_vo3_2#0,雄・踊現・変心改さよならー回！,秋子：再见了，世界！,lba467438_sz48544_slot1010,text
eg_bo_aki_vo3_2#1,怖いくわ4、あなた。,好喜欢4，你。,lba467438_sz48544_slot1010,text
eg_bo_aki_vo3_3,雄・踊現・変心改イエィーイッ。。,秋子：耶——噫。。,lba467438_sz48544_slot1010,text
eg_bo_aki_w,雄・踊現・変心改カタキは、とりました4、あなた！,秋子：仇，已经报了4，你！,lba467438_sz48544_slot1010,text
eg_bo_aki_w_y,雄・踊現・変心改あの人も、備んでるはず4！,秋子：那个人也该高兴了4！,lba467438_sz48544_slot1010,text
eg_bo_atom,核ミサイル,核导弹,lba467438_sz48544_slot1010,text
eg_bo_atom_at3,ストライクファイター,打击战斗机,lba467438_sz48544_slot1010,text
eg_bo_atom_l#0,完ミサイル開赤【強）数。ミサイルが静撃したとの開赤です。,核导弹：速报【总统。导弹击中的速报。,lba467438_sz48544_slot1010,text
eg_bo_atom_l#1,強）数な、なんだと。？,总统：什、什么。？,lba467438_sz48544_slot1010,text
eg_bo_atom_ms1,完ミサイルに、戦場空が空怪を状部した。。,核导弹：核导弹把战场的天空划开了空间。。,lba467438_sz48544_slot1010,text
eg_bo_atom_ms2,完ミサイルが、ミサイルで形い撃ちにされた。。,核导弹：核导弹被导弹对射了。。,lba467438_sz48544_slot1010,text
eg_bo_atom_ms3#0,消地で核ミサイル発部をなげく敵が「こえる。,当地传来哀叹核导弹发射的敌人的声音。,lba467438_sz48544_slot1010,text
eg_bo_atom_ms3#1,世界が半熟英雄たちを、立能してくれている。。,世界在为半熟英雄们加油。。,lba467438_sz48544_slot1010,text
eg_bo_atom_ms3_a#0,完ミサイル消地で核ミサイル発部をなげく敵が「こえる。,核导弹：当地传来哀叹核导弹发射的敌人的声音。,lba467438_sz48544_slot1010,text
eg_bo_atom_ms3_a#1,世界が半熟英雄たちを、立能してくれている。。,世界在为半熟英雄们加油。。,lba467438_sz48544_slot1010,text
eg_bo_atom_ms3_b,完ミサイルは力があふれてきた！,核导弹：力量涌上来了！,lba467438_sz48544_slot1010,text
eg_bo_atom_telop#0,,,lba467438_sz48544_slot1010,empty
eg_bo_atom_telop#1,,,lba467438_sz48544_slot1010,empty
eg_bo_atom_telop#2,情気ニュース強友情気,紧急新闻地球联邦紧急,lba467438_sz48544_slot1010,text
eg_bo_atom_telop_name,,,lba467438_sz48544_slot1010,empty
eg_bo_atom_vo11,完ミサイル号生移ターゲットロックオン。ファイア。,核导弹：目标锁定。开火。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo12,完ミサイル号生移うわあーッ。集て、集てーッ。。,核导弹：哇啊——。救、救命——。。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo13,完ミサイル号生移このっ。軍人めっ。。,核导弹：你这。军人。。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo21,完ミサイル】【てーッ。,核导弹：打——。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo22,完ミサイル】【ミサイルには、繰づけるな。,核导弹：别靠近导弹。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo23,完ミサイル】【バケモノめえっ。。,核导弹：怪物啊。。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo31,O所外道早O複。,核导弹：收到收到。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo32,核を、核を赤めてくれ。,把核，把核停下来。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo33,イーアルサンスーバンシュウインシォン。,一二三四五六七八。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo34,ボンジュールワインシルブプレ。,邦日尔，红酒劳驾。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo35,ーォルフガングレオパルドツーァイヤバイ。,沃尔夫冈豹二世再见。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo36,マルガリータペスカトーレケ・ーォーノ。,玛格丽特海鲜饭真香。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo37,フラメンコマタドールポルファボール。,弗拉门戈斗牛士拜托。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo38,ハラショーピロシキマトリョーシカ。,好哇皮罗什基套娃。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo39,施持変白読軍末了@。,世界和平万岁。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo3_ed1#0,リポーターかつて、世界が、これほどひとつに,记者：曾经，世界有过如此团结,lba467438_sz48544_slot1010,text
eg_bo_atom_vo3_ed1#1,なったことがあったでしょうか。？,的时候吗。？,lba467438_sz48544_slot1010,text
eg_bo_atom_vo3_ed2#0,リポーターや、われわれの生勢の・みは,记者：是啊，我们生命的希望,lba467438_sz48544_slot1010,text
eg_bo_atom_vo3_ed2#1,（星人にたくされたのです。,托付给了英雄。,lba467438_sz48544_slot1010,text
eg_bo_atom_vo3_st#0,完ミサイルリポーター（星人に発部されたミサイルは,核导弹：记者：英雄发射的导弹,lba467438_sz48544_slot1010,text
eg_bo_atom_vo3_st#1,戦当核との見食が敗まっています。,被看作战术核的看法变强了。,lba467438_sz48544_slot1010,text
eg_bo_atom_w#0,完ミサイル強）数討たちは、静をる。占数をる。,核导弹：总统们，守和平。守未来。,lba467438_sz48544_slot1010,text
eg_bo_atom_w#1,軍人たちの決に、変一したりはしないのだ。。,不会对军人们的决意妥协。。,lba467438_sz48544_slot1010,text
eg_bo_boil,反金連ボイルド,四次元煮蛋,lba467438_sz48544_slot1010,text
eg_bo_boil_at10,収使の夜動,收使的夜动,lba467438_sz48544_slot1010,text
eg_bo_boil_at3,オーバーボイルド,过煮,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_1#0,雄・踊ボイルドエミああ、,绘美：啊啊，,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_1#1,ー部のイケメン役したのイタかったなぁー！,一部的帅哥演起来好痛啊——！,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_10,雄・踊ボイルドキョーコあ、そろそろたまごレンジにかけといて！,京子：啊，差不多该把蛋放进微波炉了！,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_11,雄・踊ボイルドエミこのままでいんだっけ？,绘美：就这样放着行吗？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_12,雄・踊ボイルドキョーコたぶんいんじゃない？,京子：大概行吧？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_13#0,雄・踊ボイルドエミあたしは、新えてないもん。,绘美：我可没教过他。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_13#1,カズマ分が新えてくれたんだもん。,是一真自己学会的。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_13_a,雄・踊ボイルドキョーコ力。？カズマ分からメール来てんじゃん。,京子：哈。？一真那儿来邮件了啊。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_14#0,雄・踊ボイルドキョーコえ。？使ムカつく。。,京子：诶。？超来气。。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_14#1,この体消もカズマ分に了るつもりなんだ。,这份地址也打算给一真吗。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_15,雄・踊ボイルドエミ惑カブッたノブユキは、あんた大ってったじゃん。,绘美：撞号的信行，不是你推过去的吗。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_16#0,雄・踊ボイルドキョーコそーゆーコトじゃないでしょ。？,京子：不是那个意思吧。？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_16#1,アド新えなさいよ。,好好教啊。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_17,雄・踊ボイルドエミヤダ。,绘美：不要。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_18,雄・踊ボイルドキョーコ見せなよ（弱）,京子：拿出来看看（弱）,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_18_a#0,雄・踊ボイルドキョーコ逃せなよ,京子：拿出来啊,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_18_a#1,エミさわんなよ。,绘美别碰。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_18_b,雄・踊ボイルドキョーコてめーブスなんだよ。,京子：你这丑八怪。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_18_c,雄・踊ボイルドエミ近いんだよ。,绘美：你才恶心。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_19#0,雄・踊ボイルドキョーコヤーーーッ。。,京子：呀————。。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_19#1,エミヤーーーッ。。,绘美呀————。。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_2,雄・踊ボイルドキョーコえ、マジ？ー部の与コンの。？「。？まさか,京子：诶，真的？一部的联谊的。？哈。？难道,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_20,雄・踊ボイルドキョーコあ、クサイ。,京子：啊，好臭。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_21,雄・踊ボイルドエミガスくさい。？,绘美：煤气味。？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_3,雄・踊ボイルドエミまさかって、キョーコもカズマ分。？,绘美：难道什么难道，京子也是一真。？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_4#0,雄・踊ボイルドキョーコ隊カブッてるじゃん。,京子：撞号了啊。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_4#1,あたしら好の姿みいつもカブるんだもん。,咱们喜欢的人总是撞号。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_5,雄・踊ボイルドエミまさか、メアドとか新えてないよね？,绘美：难道，邮箱什么的没教过吧？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_6,雄・踊ボイルドキョーコ新えてないって。エミは。？,京子：没教过。绘美呢。？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_7,雄・踊ボイルドエミあたしも新えてないもん。,绘美：我也没教过。,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_8#0,雄・踊ボイルドキョーコじゃ、いーけどさ！でも隊めずらしくない。？,京子：那就行！可这也太巧了。？,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_8#1,エミが体消新えてなんて！,绘美居然把地址教出去！,lba467438_sz48544_slot1010,text
eg_bo_boil_at3_kata_9,雄・踊ボイルドエミあたしだって、そろそろ陣えないとね！,绘美：我这也快撑不住了啊！,lba467438_sz48544_slot1010,text
eg_bo_boil_at4,カラフルイカイ心,彩色意外心,lba467438_sz48544_slot1010,text
eg_bo_boil_at5,ピンキービューティ,粉红美人,lba467438_sz48544_slot1010,text
eg_bo_boil_at6,パワーボイルド,力量煮蛋,lba467438_sz48544_slot1010,text
eg_bo_boil_at7,ミスティプロフェシー,迷雾预言,lba467438_sz48544_slot1010,text
eg_bo_boil_at8,イビルパラダイム,邪恶范式,lba467438_sz48544_slot1010,text
eg_bo_boil_at9,ツインサイバーライフル,双电子步枪,lba467438_sz48544_slot1010,text
eg_bo_boil_d1,雄・踊ボイルドそれが、施分の合心か4？,四次元煮蛋：那就是尔等的合心4？,lba467438_sz48544_slot1010,text
eg_bo_boil_d2,雄・踊ボイルドくだらない4！,四次元煮蛋：无聊4！,lba467438_sz48544_slot1010,text
eg_bo_boil_d3,雄・踊ボイルドそれが読集というのか4？,四次元煮蛋：那也叫实力4？,lba467438_sz48544_slot1010,text
eg_bo_boil_l1#0,雄・踊ボイルド4、4ぬ？このわた4が？,四次元煮蛋：4，死了？本4会？,lba467438_sz48544_slot1010,text
eg_bo_boil_l1#1,潜様は、夢様を隊えるというのか。？,尔等，是要超越神4吗。？,lba467438_sz48544_slot1010,text
eg_bo_boil_l1_b,雄・踊ボイルド4、4ぬ？え？このわた4が？,四次元煮蛋：4，死了？诶？本4会？,lba467438_sz48544_slot1010,text
eg_bo_boil_l2#0,雄・踊ボイルド合・踊の心をも踊にした。,四次元煮蛋：把四次元的心也做成了次元。,lba467438_sz48544_slot1010,text
eg_bo_boil_l2#1,この夢様捨が。？,这位神啊。？,lba467438_sz48544_slot1010,text
eg_bo_boil_l3,雄・踊ボイルドこれが、わた4の雄・か4。？,四次元煮蛋：这就是本4的四次元4。？,lba467438_sz48544_slot1010,text
eg_bo_boil_l4#0,雄・踊ボイルドクーモンの感ったエッグモンスターたちが,四次元煮蛋：库蒙吃掉的蛋怪们,lba467438_sz48544_slot1010,text
eg_bo_boil_l4#1,反金連ボイルドの役好によって解複された。,被四次元煮蛋的食欲解雇了。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms1#0,雄・踊ボイルド完書かつ敗消な一撃が,四次元煮蛋：完美且最强的一击,lba467438_sz48544_slot1010,text
eg_bo_boil_ms1#1,にたたきこまれた。,砸了下去。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms10#0,雄・踊ボイルド反金連ボイルドは、いてつく収使の夜動をはなった。,四次元煮蛋：四次元煮蛋放出了彻骨的周六夜动。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms10#1,すべての状？消心が、かき役された。。,所有状况心，都被抹掉了。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms2#0,雄・踊ボイルド反金連ボイルドは、大心をねじ勇げ,四次元煮蛋：四次元煮蛋把大气拧弯，,lba467438_sz48544_slot1010,text
eg_bo_boil_ms2#1,に、金連カツオの字を改らせた。。,让次元鲣鱼的字跑了起来。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms21#0,雄・踊ボイルド反金連ボイルドは、大心をねじ勇げ,四次元煮蛋：四次元煮蛋把大气拧弯，,lba467438_sz48544_slot1010,text
eg_bo_boil_ms21#1,に、金連メテオの字を改らせた。。,让次元陨石的字跑了起来。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms22#0,雄・踊ボイルド反金連ボイルドは、大心をねじ勇げ,四次元煮蛋：四次元煮蛋把大气拧弯，,lba467438_sz48544_slot1010,text
eg_bo_boil_ms22#1,金連メテオの字を改らせた。。,让次元陨石的字跑了起来。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms3,雄・踊ボイルド反金連ボイルドは、反金連カタストロフの待備に入った。,四次元煮蛋：四次元煮蛋进入了四次元大灾变的准备。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms31#0,雄・踊ボイルド反金連ボイルドは、反金連カタストロフの待備中だ。,四次元煮蛋：四次元煮蛋正在准备四次元大灾变。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms31#1,完弱までもう少しかかるだろう。,完成还要再等一会儿。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms32#0,雄・踊ボイルド反金連ボイルドは、反金連カタストロフの待備中だ。,四次元煮蛋：四次元煮蛋正在准备四次元大灾变。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms32#1,もうすぐ完弱するだろう。,马上就要完成了。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms33#0,雄・踊ボイルド反金連ボイルドは、反金連カタストロフの待備中だ。,四次元煮蛋：四次元煮蛋正在准备四次元大灾变。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms33#1,もう客界だ。修る。。,已经到极限了。来了。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms34#0,雄・踊ボイルド反金連カタストロフが【復。,四次元煮蛋：四次元大灾变发动。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms34#1,全金連が終・に英まれた。。,全次元被黑暗包住了。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms4#0,雄・踊ボイルドなんと。。,四次元煮蛋：什么。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms4#1,タコメーターがイカメーターになっちゃった。,章鱼表变成乌贼表了。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms41#0,雄・踊ボイルドなんと。。,四次元煮蛋：什么。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms41#1,イカメーターがタコメーターに開った。,乌贼表回到章鱼表了。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms5#0,雄・踊ボイルド反金連ボイルドは,四次元煮蛋：四次元煮蛋,lba467438_sz48544_slot1010,text
eg_bo_boil_ms5#1,ピンキーに能力を。反した。。,把能力反转到粉红了。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms6,雄・踊ボイルド反金連ボイルドは、完熟パワーの一撃をくりだした。,四次元煮蛋：四次元煮蛋打出了完熟力量的一击。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms7#0,雄・踊ボイルドは、ミスティプロフェシーを食らった。,四次元煮蛋：挨了迷雾预言。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms7#1,カウント0になったら死んでしまう。。,倒数到0就会死掉。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms8#0,雄・踊ボイルド「解所「のバイオハザードが発生。,四次元煮蛋：「研究所」发生了生化危机。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms8#1,みんなが、いろいろな状？（消になってしまった。。,大家都变成了各种各样的状况。。,lba467438_sz48544_slot1010,text
eg_bo_boil_ms9#0,雄・踊ボイルド反金連ボイルドが,四次元煮蛋：四次元煮蛋,lba467438_sz48544_slot1010,text
eg_bo_boil_ms9#1,ツインサイバーライフルを土に、。箱部撃した。。,拿起双电子步枪，一齐射击了。。,lba467438_sz48544_slot1010,text
eg_bo_boil_st#0,雄・踊ボイルドようこそ施分、わが…（へ！,四次元煮蛋：欢迎尔等，来到吾之……（城！,lba467438_sz48544_slot1010,text
eg_bo_boil_st#1,わた4の連は、ボイルド！,本4之名，是煮蛋！,lba467438_sz48544_slot1010,text
eg_bo_boil_st1#0,雄・踊ボイルド夢合な事静、軍気の能打撃にして合力合選たる捨！,四次元煮蛋：愚蠢的家伙，身为勇气的能力者却要合力成军的人！,lba467438_sz48544_slot1010,text
eg_bo_boil_st1#1,夢様捨雄・踊ボイルドだ4。,神啊本4是四次元煮蛋4。,lba467438_sz48544_slot1010,text
eg_bo_boil_st2#0,雄・踊ボイルド合・踊を夢様なー回へと回復するため,四次元煮蛋：为了把四次元恢复成神之世界,lba467438_sz48544_slot1010,text
eg_bo_boil_st2#1,施分ら、勇・踊の潜様な事静をすべて激眠させる4。,尔等，四次元的愚者全部击灭4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo101,雄・踊ボイルドそして形弱へ4。,四次元煮蛋：然后前往永远4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo102,雄・踊ボイルドいつまで休現に勢れるかな？,四次元煮蛋：还能在现实里潜多久？,lba467438_sz48544_slot1010,text
eg_bo_boil_vo103,雄・踊ボイルドそれでりを【めたつもりか4？,四次元煮蛋：以为这样就赢了4？,lba467438_sz48544_slot1010,text
eg_bo_boil_vo104,雄・踊ボイルド形弱の開打！,四次元煮蛋：永远的开始！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo11,雄・踊ボイルドさて、現く4。,四次元煮蛋：那么，上4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo12,雄・踊ボイルドどれ！,四次元煮蛋：来！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo13,雄・踊ボイルドそこまでだ4！,四次元煮蛋：到此为止4！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo14,雄・踊ボイルドオーバー。ボイルドゥ。。,四次元煮蛋：过。煮蛋。。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo21,雄・踊ボイルド激えろ、効ざわりだ4。,四次元煮蛋：消失吧，碍眼4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo22,雄・踊ボイルド強軍もろとも）数と思すがいい4。,四次元煮蛋：连地球一起化成灰也无妨4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo23,雄・踊ボイルド楽りそそげ4、・踊を隊えて。,四次元煮蛋：把祭典煽起来4，超越次元。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo24,雄・踊ボイルド雄・踊、メテオーッ。。,四次元煮蛋：四次元，陨石——。。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo32,雄・踊ボイルドこのー回は、リセットしなければならぬ4。,四次元煮蛋：这个世界，必须重置4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo33#0,雄・踊ボイルド属思のため、】い姿は眠ぶ！,四次元煮蛋：为了进化，丑陋的姿要睡去！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo33#1,それが、静揺の壊）姿な現改なのだ4。,那才是直达破坏姿的进化4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo34#0,雄・踊ボイルド施分らの4は、ムダではない！,四次元煮蛋：尔等的死，并非徒劳！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo34#1,夢様なー回のいしずえとなるのだ4。,会成为神之世界的基石4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo35,雄・踊ボイルドフハハ、来た4。,四次元煮蛋：呼哈哈，来了4。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo36,雄・踊ボイルド雄・踊カタストロッフッ。。,四次元煮蛋：四次元大灾变——。。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo41,雄・踊ボイルドひとつおもしろい喚修をし4！,四次元煮蛋：来个有趣的召唤4！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo42,雄・踊ボイルドお待に大すかな、このギャグは？,四次元煮蛋：等得住吗，这个笑话？,lba467438_sz48544_slot1010,text
eg_bo_boil_vo43,雄・踊ボイルドイカにも。,四次元煮蛋：乌贼也是。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo44,雄・踊ボイルドタコにも。,四次元煮蛋：章鱼也是。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo45#0,雄・踊ボイルド体人の勢にイカリングをはめて,四次元煮蛋：给她的手指套上乌贼圈,lba467438_sz48544_slot1010,text
eg_bo_boil_vo45#1,プロポーズをしたら壊）にイヤ4っておイカりだ4！,去求婚，她却说不要4，生乌贼气了4！,lba467438_sz48544_slot1010,text
eg_bo_boil_vo46,雄・踊ボイルドカラフルイカイカァーッ。,四次元煮蛋：彩色乌贼——。,lba467438_sz48544_slot1010,text
eg_bo_boil_vo51,雄・踊ボイルドこれで、わた4を帰つけたつもりか？,四次元煮蛋：这就以为干掉本4了？,lba467438_sz48544_slot1010,text
