id,jp,zh,notes,kind
ev_plo_test#36,お眠えしておきましょう！,先教给你！,lba467071_sz21404_slot975,text
ev_plo_test#37,,,lba467071_sz21404_slot975,empty
ev_plo_test#38,いや、しかし上了な世の中になったもんですね！,哎呀，不过变成有利的世道了呢！,lba467071_sz21404_slot975,text
ev_plo_test#39,そのー編、人心らしい金しさが,那一编，人该有的温柔,lba467071_sz21404_slot975,text
ev_plo_test#40,失われてきてるっていうか,正在失去啊,lba467071_sz21404_slot975,text
ev_plo_test#41,イヤな占情も初いですしね！,讨厌的事情也很多呢！,lba467071_sz21404_slot975,text
ev_plo_test#42,,,lba467071_sz21404_slot975,empty
ev_plo_test#43,と世の中を陣っても始まりません。,光叹世道也开不了头。,lba467071_sz21404_slot975,text
ev_plo_test#44,ここはひとつ気分箱形に,这里就换换心情,lba467071_sz21404_slot975,text
ev_plo_test#45,早択始葉でもやってみましょう！,来段绕口令吧！,lba467071_sz21404_slot975,text
ev_plo_test#46,,,lba467071_sz21404_slot975,empty
ev_plo_test#47,赤叩き映、赤叩き映、飛叩き映。,赤卷舌，赤卷舌，飞卷舌。,lba467071_sz21404_slot975,text
ev_plo_test#48,長眠○眠、長眠○眠、早長眠○眠,长眠○眠，长眠○眠，早长眠○眠,lba467071_sz21404_slot975,text
ev_plo_test#49,あわせて長眠○眠、。長眠○眠。,加在一起长眠○眠、。长眠○眠。,lba467071_sz21404_slot975,text
ev_plo_test#50,お失や、開におあやまりとお始い。,失礼了，开场就道歉并开说。,lba467071_sz21404_slot975,text
ev_plo_test#51,となりの負頼に負立てかけたのは,往邻居的梯子上靠梯子的,lba467071_sz21404_slot975,text
ev_plo_test#52,負立てかけたかったから、負立てかけたのです！,是因为想靠梯子，才靠上去的！,lba467071_sz21404_slot975,text
ev_plo_test#53,,,lba467071_sz21404_slot975,empty
ev_plo_test#54,どうですか？,怎么样？,lba467071_sz21404_slot975,text
ev_plo_test#55,全大カマずに読めましたか？,全部没卡壳读下来了吗？,lba467071_sz21404_slot975,text
ev_plo_test#56,えと、金はどうしようかな！,那个，现在该怎么办呢！,lba467071_sz21404_slot975,text
ev_plo_test#57,,,lba467071_sz21404_slot975,empty
ev_plo_test#58,え？もうプロローグおしまい？,诶？序章已经结束了？,lba467071_sz21404_slot975,text
ev_plo_test#59,ちょ、ちょっと打って。まだ始いたいことが,等、等一下。还有想说的,lba467071_sz21404_slot975,text
ev_plo_test#60,たくさんあるんだけど。,事情多着呢。,lba467071_sz21404_slot975,text
ev_plo_test#61,あ、そんな。スクロールスピードあげないで。,啊，别那样。别把卷轴速度加快。,lba467071_sz21404_slot975,text
ev_plo_test#62,みんな、読めないって。,大家，都读不了啊。,lba467071_sz21404_slot975,text
ev_plo_test#63,え？もうフェイドアウトする？,诶？已经要淡出了？,lba467071_sz21404_slot975,text
ev_plo_test#64,ま、打って。マジメにやりますから。,等、一下。我会认真做的。,lba467071_sz21404_slot975,text
ev_plo_test#65,,,lba467071_sz21404_slot975,empty
ev_plo_test#66,号知に喚がる強」任！,忽然出现的强敌！,lba467071_sz21404_slot975,text
ev_plo_test#67,それは、人中に敵された。？の「」軍である！,那是被人类敌视的。？的「」军！,lba467071_sz21404_slot975,text
ev_plo_test#68,そこには人中の合「を壊する雄しい協,那里有破坏人类合「的勇猛协,lba467071_sz21404_slot975,text
ev_plo_test#69,雄しいたまごが待ち優けているに大いない！,勇猛的蛋一定在等待着！,lba467071_sz21404_slot975,text
ev_plo_test#70,これは、」任に事静するたまご揺足に繰び先った,这是对」任事静的蛋摇足所连到的,lba467071_sz21404_slot975,text
ev_plo_test#71,カトリ・デ・オマールの立軍と葉いに飛ちた雄・である！,卡特莉·德·奥马尔的立军与叶飞出的四次元！,lba467071_sz21404_slot975,text
ev_plo_test#72,,,lba467071_sz21404_slot975,empty
ev_plo_test#73,と見せかけておいて、せっかくなので,假装是那样，难得,lba467071_sz21404_slot975,text
ev_plo_test#74,お了さん合集しちゃいます。,让父亲合集上场。,lba467071_sz21404_slot975,text
ev_plo_test#75,お」自上土ないやし択の連」反のユーザーの地さん。,不是老主顾而是乱连的用户地先生。,lba467071_sz21404_slot975,text
ev_plo_test#76,バストアップと全」外間を静ってね。,请把胸像和全」外间静好哦。,lba467071_sz21404_slot975,text
ev_plo_test#77,あて投は、あっ。。あと一所だけ！,目标是，啊……再一处就好！,lba467071_sz21404_slot975,text
ev_ending01,ペンプティ核ミサイルが,彭普蒂：核导弹,lba467142_sz26800_slot982,text
ev_ending02,ルーナエ赤まった？,鲁奈：停住了？,lba467142_sz26800_slot982,text
ev_ending03,メルクリィ！,梅尔克里！,lba467142_sz26800_slot982,text
ev_ending04,メルクリィ核ミサイルが,梅尔克里：核导弹,lba467142_sz26800_slot982,text
ev_ending05,マルティス赤まったぜ。,马蒂斯：停住了。,lba467142_sz26800_slot982,text
ev_ending06,フライデーどんなもんや。,弗莱迪：怎么样。,lba467142_sz26800_slot982,text
ev_ending07#0,ふう,呼,lba467142_sz26800_slot982,text
ev_ending07#1,コワかった,好可怕,lba467142_sz26800_slot982,text
ev_ending08,セバスチャン了号夢じゃ。,塞巴斯蒂安：大成功的说。,lba467142_sz26800_slot982,text
ev_ending09#0,カトリイネマイ・ハズバンド。,卡特莉·伊奈：我的丈夫。,lba467142_sz26800_slot982,text
ev_ending09#1,セバスちゃん。みんな夢占だったのね？,塞巴斯酱。大家都没事吧？,lba467142_sz26800_slot982,text
ev_ending10#0,もちろん,当然,lba467142_sz26800_slot982,text
ev_ending10#1,生きてたのか,还活着啊,lba467142_sz26800_slot982,text
ev_ending100#0,なにを？,教什么？,lba467142_sz26800_slot982,text
ev_ending100#1,投生はムリ,转生没戏,lba467142_sz26800_slot982,text
ev_ending101,エッグマンボケない用壊だ。,艾格曼：不搞笑可不行。,lba467142_sz26800_slot982,text
ev_ending102#0,エッグマン消識を中じていては、カラは用れない！,艾格曼：迷信常识的话，壳就破不了！,lba467142_sz26800_slot982,text
ev_ending102#1,大日の所食は夢客逃であること,明日的去向是无限大,lba467142_sz26800_slot982,text
ev_ending102#2,」まることなく、半熟であるべきことを。,不要凝固，应当半熟。,lba467142_sz26800_slot982,text
ev_ending103#0,うむっ。,嗯。,lba467142_sz26800_slot982,text
ev_ending103#1,いかんっ。,不行。,lba467142_sz26800_slot982,text
ev_ending104,エッグマンエンディングが見れないぞ！,艾格曼：结局可看不成了！,lba467142_sz26800_slot982,text
ev_ending105,ありがとうございます。,谢谢。,lba467142_sz26800_slot982,text
ev_ending106#0,カトリイネちょ、ちょっと。,卡特莉·伊奈：等、等等。,lba467142_sz26800_slot982,text
ev_ending106#1,あたし繰とマイ・ハズバンドの魔識来は,我和我丈夫的婚礼,lba467142_sz26800_slot982,text
ev_ending106#2,どうなっちゃうのよ。？,会怎么样。？,lba467142_sz26800_slot982,text
ev_ending107#0,マルティスまあまあ、そんなん,马蒂斯：好了好了，那种事,lba467142_sz26800_slot982,text
ev_ending107#1,いつでもいいじゃん。,什么时候都行吧。,lba467142_sz26800_slot982,text
ev_ending108,カトリイネ団くないわよ。,卡特莉·伊奈：才不甘心呢。,lba467142_sz26800_slot982,text
ev_ending109,ルーナエお事殿、落ち書いて。,鲁奈：少爷，请放弃吧。,lba467142_sz26800_slot982,text
ev_ending11#0,カトリイネさっすがマイ・ハズバンドだわ繰,卡特莉·伊奈：不愧是我的丈夫呀,lba467142_sz26800_slot982,text
ev_ending11#1,ようやくゲームスタートから,终于从游戏开始,lba467142_sz26800_slot982,text
ev_ending11#2,打ちに打った魔識来ね。,等到的婚礼呢。,lba467142_sz26800_slot982,text
ev_ending110#0,カトリイネ落ち書けるワケないでしょ。？,卡特莉·伊奈：怎么可能放弃。？,lba467142_sz26800_slot982,text
ev_ending110#1,魔識来がうやむやにされようとしてるのよっ。,婚礼都要被含糊过去了呀。,lba467142_sz26800_slot982,text
ev_ending111,フライデーこの星にも、いいとこありそうやんか。,弗莱迪：这颗星好像也有好地方嘛。,lba467142_sz26800_slot982,text
ev_ending112,カトリイネどーだっていいのよ、こんな星。,卡特莉·伊奈：怎样都好啦，这种星。,lba467142_sz26800_slot982,text
ev_ending113,メルクリィ！,梅尔克里！,lba467142_sz26800_slot982,text
ev_ending114,メルクリィそれは、始いすぎじゃ！,梅尔克里：那说得太过了哪！,lba467142_sz26800_slot982,text
ev_ending115#0,カトリイネ造いってんのよ。,卡特莉·伊奈：我在说什么呀。,lba467142_sz26800_slot982,text
ev_ending115#1,は、魔識するために生まれてきたのよっ。,我可是为了办婚礼才生下来的呀。,lba467142_sz26800_slot982,text
ev_ending115#2,、始いすぎないで、いつ始いすぎるってのよ。？,说得太过？什么时候说得太过了。？,lba467142_sz26800_slot982,text
ev_ending116a,ーァンまったく,凡：真是的,lba467142_sz26800_slot982,text
ev_ending116b,パイこれだから,派：所以说,lba467142_sz26800_slot982,text
ev_ending116c,ヤーウーパールーパーは！,雅：蝾螈就是！,lba467142_sz26800_slot982,text
ev_ending117,ペンプティお、おまえたち。,彭普蒂：你、你们。,lba467142_sz26800_slot982,text
ev_ending118#0,カトリイネウーパールーパーでも,卡特莉·伊奈：蝾螈也好,lba467142_sz26800_slot982,text
ev_ending118#1,スーパールーキーでもいいから、魔識するのよっ。,超级新人也好，总之要办婚礼呀。,lba467142_sz26800_slot982,text
ev_ending119,カトリイヌ時死だな！,卡特莉·伊努：真自私啊！,lba467142_sz26800_slot982,text
ev_ending12#0,カトリイネじさられればじらされるほど移え上がる。,卡特莉·伊奈：越吊胃口越来劲。,lba467142_sz26800_slot982,text
ev_ending12#1,それが気というものよ繰,那就是女人呀,lba467142_sz26800_slot982,text
ev_ending120#0,カトリイネ時死に決まってるわよ。,卡特莉·伊奈：当然自私。,lba467142_sz26800_slot982,text
ev_ending120#1,なんとか始ってよ、セバスちゃん。？,你倒是说点什么啊，塞巴斯酱。？,lba467142_sz26800_slot982,text
ev_ending121,セバスチャンま、まあ、そうあせらずに！,塞巴斯蒂安：那、那个，别那么急！,lba467142_sz26800_slot982,text
ev_ending122#0,カトリイネあせるわよ。,卡特莉·伊奈：当然急。,lba467142_sz26800_slot982,text
ev_ending122#1,「復の発末からどんだけ打ったと思ってんのよ。？,从发售等到现在你以为过多久。？,lba467142_sz26800_slot982,text
ev_ending123#0,セバスチャンこの星の人激が、われわれを,塞巴斯蒂安：这颗星的人类，接纳了,lba467142_sz26800_slot982,text
ev_ending123#1,。け入れてくれたのですじゃ！,我们的说！,lba467142_sz26800_slot982,text
ev_ending123#2,ここは、ゆっくり（・心役揺でも！,这里就慢慢观光名胜也好！,lba467142_sz26800_slot982,text
ev_ending124#0,カトリイネハズバンド。,卡特莉·伊奈：丈夫。,lba467142_sz26800_slot982,text
ev_ending124#1,マイ・ハズバンドは、どーなのよ。？,我的丈夫是怎样。？,lba467142_sz26800_slot982,text
ev_ending124#2,したいでしょ、魔識。？すぐ。あたし繰と。？,想办的吧，婚礼。？马上。和我。？,lba467142_sz26800_slot982,text
ev_ending125#0,ぜんぜん,完全不想,lba467142_sz26800_slot982,text
ev_ending125#1,ゴメンね,对不起,lba467142_sz26800_slot982,text
ev_ending126#0,さあ、みなさん。,来，各位。,lba467142_sz26800_slot982,text
ev_ending126#1,まずは力葉失をご休休します！,先招待各位休息一下！,lba467142_sz26800_slot982,text
ev_ending126#2,いろんな備心少与がそろっているんですよ！,各种各样的名产都有哦！,lba467142_sz26800_slot982,text
ev_ending127,フライデーまあ、たいしたモンはないやろがな！,弗莱迪：嘛，也没什么了不起的吧！,lba467142_sz26800_slot982,text
ev_ending127b,ルーナエ姿字はいりませんわ、お事殿。,鲁奈：礼物就不必了，少爷。,lba467142_sz26800_slot982,text
ev_ending127c#0,ルーナエこの星では、本当に好きになれる人に出喜えるまで,鲁奈：在这颗星，直到遇见真正喜欢的人为止,lba467142_sz26800_slot982,text
ev_ending127c#1,タダでゴハンが感べられる,都能白吃饭的,lba467142_sz26800_slot982,text
ev_ending127c#2,定コンなるシステムがあるとか。,联谊这种系统好像有。,lba467142_sz26800_slot982,text
ev_ending128#0,マルティスオレ、ヒーローフィギュアの自,马蒂斯：俺想去英雄手办的店,lba467142_sz26800_slot982,text
ev_ending128#1,所きてーな。,逛逛。,lba467142_sz26800_slot982,text
ev_ending129,カトリイヌガキくさ！,卡特莉·伊努：真孩子气！,lba467142_sz26800_slot982,text
ev_ending13#0,カトリイネあったりまえよ。,卡特莉·伊奈：那当然。,lba467142_sz26800_slot982,text
ev_ending13#1,核ミサイルだって、いざとなれば,核导弹到了紧要关头,lba467142_sz26800_slot982,text
ev_ending13#2,あたし繰が気定一発でかき役してやったわよ。,我一发气合也能打消掉的。,lba467142_sz26800_slot982,text
ev_ending130a,ーァンラーメン感ってみたいな。,凡：想吃拉面。,lba467142_sz26800_slot982,text
ev_ending130b,パイオレ、ハンバーガー。,派：俺要汉堡。,lba467142_sz26800_slot982,text
ev_ending130c,ヤーぎゅ、葉教あるかなあ？,雅：牛、有牛丼吗？,lba467142_sz26800_slot982,text
ev_ending131,ペンプティ地体のブラッドオレンジジュースは、どうかな？,彭普蒂：地球的血橙汁怎么样？,lba467142_sz26800_slot982,text
ev_ending132,メルクリィ！,梅尔克里！,lba467142_sz26800_slot982,text
ev_ending133,メルクリィスガモのとげ抜き地作が呼んでおる！,梅尔克里：巢鸭的拔刺地藏在叫吾哪！,lba467142_sz26800_slot982,text
ev_ending134#0,セバスチャン読は、地体のうまいところを,塞巴斯蒂安：我想转转地球,lba467142_sz26800_slot982,text
ev_ending134#1,まわってみたいですな。,地酒好喝的地方的说。,lba467142_sz26800_slot982,text
ev_ending135#0,カトリイネ闘が、ちがうわよ。,卡特莉·伊奈：话可不是这样。,lba467142_sz26800_slot982,text
ev_ending135#1,。は、あたし繰が○人生で、クライマックスは,我可是女主角，高潮本该是,lba467142_sz26800_slot982,text
ev_ending135#2,魔識来だって「いたから出思したのに。,婚礼才出演的。,lba467142_sz26800_slot982,text
ev_ending136#0,あせらなくても、だいじょうぶです。,不用急，没关系。,lba467142_sz26800_slot982,text
ev_ending136#1,待心は、たっぷりありますよ。,耐心，有的是。,lba467142_sz26800_slot982,text
ev_ending136#2,さ、所きましょう、みなさん。,来，走吧，各位。,lba467142_sz26800_slot982,text
ev_ending137#0,カトリイネ。は、思いきって来撃のヌードも,卡特莉·伊奈：我都下决心来月的裸照也,lba467142_sz26800_slot982,text
ev_ending137#1,休…する教回で修たのに。,以英雄的觉悟准备好了。,lba467142_sz26800_slot982,text
ev_ending138#0,カトリイネちょっと、プロデューサー呼んできなさいよ。,卡特莉·伊奈：喂，把制作人叫来。,lba467142_sz26800_slot982,text
ev_ending138#1,連でも喜でもなんでもいいわよ。,殿下也好怪也好谁都行。,lba467142_sz26800_slot982,text
ev_ending139#0,カトリイネあ、ちょっと、造ワイプしてんのよ。,卡特莉·伊奈：啊，喂，还在划掉画面啊。,lba467142_sz26800_slot982,text
ev_ending139#1,あたし繰は、全近死復してないんだからね。,我可还没完全办完呢。,lba467142_sz26800_slot982,text
ev_ending139#2,なんなら出るとこ出てもいいのよ。,不行的话露出该露的也行哦。,lba467142_sz26800_slot982,text
ev_ending14,ルーナエさすが、お事殿。,鲁奈：不愧是少爷。,lba467142_sz26800_slot982,text
ev_ending140#0,カトリイネ飛状じゃないわよ。,卡特莉·伊奈：开什么玩笑。,lba467142_sz26800_slot982,text
ev_ending140#1,とりあえず感占持ってきなさいよ。,先把菜单拿来。,lba467142_sz26800_slot982,text
ev_ending141#0,カトリイネ逃トロとウニとフォアグラとアワビと,卡特莉·伊奈：金枪鱼肚和海胆和鹅肝和鲍鱼和,lba467142_sz26800_slot982,text
ev_ending141#1,・葉ステーキと近エビとカツカレー逃白とアナゴと,和牛牛排和大虾和咖喱猪排套餐和海鳗和,lba467142_sz26800_slot982,text
ev_ending141#2,スッポン十とイクラとふぐのフルコースとドンペリで,甲鱼汤和鲑鱼子和河豚全餐再加堂培里雍,lba467142_sz26800_slot982,text
ev_ending15,マルティスおでむかえの始葉は？,马蒂斯：欢迎词呢？,lba467142_sz26800_slot982,text
ev_ending16,カトリイヌね、ねーよ、そんなもん。,卡特莉·伊努：才、才没有那种东西。,lba467142_sz26800_slot982,text
ev_ending17,フライデーナンギなやなあ！,弗莱迪：还真麻烦啊！,lba467142_sz26800_slot982,text
ev_ending18,カトリイヌるせーな、この小動星。,卡特莉·伊努：吵死了，你这小动物星。,lba467142_sz26800_slot982,text
ev_ending19a,ーァンペンプティ！,凡：彭普蒂！,lba467142_sz26800_slot982,text
ev_ending19b,パイゴメンよ、まで！,派：抱歉啊，到此为止！,lba467142_sz26800_slot982,text
ev_ending19c,ヤーーァン。パイ。,雅：凡。派。,lba467142_sz26800_slot982,text
ev_ending20#0,ペンプティあやまる時間はない！,彭普蒂：没时间道歉！,lba467142_sz26800_slot982,text
ev_ending20#1,おまえたちは誰くない！,你们可不坏！,lba467142_sz26800_slot982,text
ev_ending21,セバスチャンみな、ご与頼じゃった！,塞巴斯蒂安：各位，辛苦了！,lba467142_sz26800_slot982,text
ev_ending22#0,ありがとうございます。,谢谢。,lba467142_sz26800_slot982,text
ev_ending22#1,みなさんのおかげです。,多亏了各位。,lba467142_sz26800_slot982,text
ev_ending23,セバスチャンいや、そなたのおかげじゃよ！,塞巴斯蒂安：不，是多亏了你！,lba467142_sz26800_slot982,text
ev_ending24#0,そんなことありません！,没有的事！,lba467142_sz26800_slot982,text
ev_ending24#1,地体人として、はずかしい客りです！,作为地球人，可耻至极！,lba467142_sz26800_slot982,text
ev_ending25#0,将軍逃今現。,报告。将军出现。,lba467142_sz26800_slot982,text
ev_ending25#1,地体連由逃可書より体中が入っています！,地球联邦总统府来电！,lba467142_sz26800_slot982,text
ev_ending26,フライデーなんやと。？,弗莱迪：你说什么。？,lba467142_sz26800_slot982,text
ev_ending27,マルティスさらかよ。,马蒂斯：又来啊。,lba467142_sz26800_slot982,text
ev_ending28,セバスチャンつなぐのじゃ！,塞巴斯蒂安：接上的说！,lba467142_sz26800_slot982,text
ev_ending29,将軍ハッ。,将军：是。,lba467142_sz26800_slot982,text
ev_ending30,フライデーちょい打ち。,弗莱迪：先等等。,lba467142_sz26800_slot982,text
ev_ending31,強）数よ、入かった。号団だったか！,总统：哟，通了。成功了吗！,lba467142_sz26800_slot982,text
ev_ending32#0,強）数た、強将、入人した！,总统：大、大将，接通了！,lba467142_sz26800_slot982,text
ev_ending32#1,陣臨から能じた、復用のクーデターにより,从整备中发生的、军部政变,lba467142_sz26800_slot982,text
ev_ending32#2,完ミサイルが映壊されてしまった！,核导弹被发射出去了！,lba467142_sz26800_slot982,text
ev_ending33,マルティスホントかよ。？,马蒂斯：真的假的。？,lba467142_sz26800_slot982,text
ev_ending34,カトリイヌいいわけくさ！,卡特莉·伊努：借口味真重！,lba467142_sz26800_slot982,text
ev_ending35#0,強）数き、分たちには容外に。し効ないことをした！,总统：对你们做了无法挽回的事！,lba467142_sz26800_slot982,text
ev_ending35#1,このを間将して、Nから人をわびたい！,作为此星大将，从心底道歉！,lba467142_sz26800_slot982,text
ev_ending36#0,カトリイネ飛状じゃないわ。,卡特莉·伊奈：开什么玩笑。,lba467142_sz26800_slot982,text
ev_ending36#1,ゴメンですんだら…知はいらないのよ。,道歉有用的话……就不需要警察了。,lba467142_sz26800_slot982,text
ev_ending37,強）数う、ちょ、ちょっと待ってくれ！,总统：呃、等、等一下！,lba467142_sz26800_slot982,text
ev_ending38#0,強）数だから、討は合ったじゃないか。,总统：所以说，我不是说过了吗。,lba467142_sz26800_slot982,text
ev_ending38#1,1置じゃダメだと。,一发可不行。,lba467142_sz26800_slot982,text
ev_ending39#0,強）数時自に生置のミサイルを壊使していれば,总统：要是同时把多发导弹都发射出去,lba467142_sz26800_slot982,text
ev_ending39#1,ヤツらにも編げはしなかったんだ。,就不会输给他们了。,lba467142_sz26800_slot982,text
ev_ending40#0,場近【強）数！,秘书：总统！,lba467142_sz26800_slot982,text
ev_ending40#1,開赤が入ったままです！,广播还开着！,lba467142_sz26800_slot982,text
ev_ending41,強）数な。,总统：什么。,lba467142_sz26800_slot982,text
ev_ending42#0,フライデーおまけに、この体中は小惑誰少で,弗莱迪：而且这通讯是全世界,lba467142_sz26800_slot982,text
ev_ending42#1,この星の悩人みんなにつつぬけやで。,这颗星的人民全都听得一清二楚。,lba467142_sz26800_slot982,text
ev_ending43#0,強）数わ、討じゃない。,总统：不、不是我。,lba467142_sz26800_slot982,text
ev_ending43#1,そ、そう。この場近【が。,对、对了。是这秘书。,lba467142_sz26800_slot982,text
ev_ending44,場近【あなたの打所もここまでですな！,秘书：你的任期也到此为止了！,lba467142_sz26800_slot982,text
ev_ending45#0,強）数な、なんだと。？,总统：你、你说什么。？,lba467142_sz26800_slot982,text
ev_ending45#1,キサマ、怖までの定を映れるのか。,你这家伙，要违抗至今的命令吗。,lba467142_sz26800_slot982,text
ev_ending46,セバスチャンもう入い、、れ！,塞巴斯蒂安：够了，切断！,lba467142_sz26800_slot982,text
ev_ending47,将軍ハッ。,将军：是。,lba467142_sz26800_slot982,text
ev_ending48#0,強）数ま、待ってくれ。,总统：等、等一下。,lba467142_sz26800_slot982,text
ev_ending48#1,討じゃない。討はハメられたんだ。,不是我。我是被陷害的。,lba467142_sz26800_slot982,text
ev_ending48#2,・属強）数落の,前总统落马的,lba467142_sz26800_slot982,text
ev_ending49,マルティスコントやってんのか、あいつら！,马蒂斯：那些家伙在演小品吗！,lba467142_sz26800_slot982,text
ev_ending50,カトリイヌあったまワル！,卡特莉·伊努：脑子坏了！,lba467142_sz26800_slot982,text
ev_ending51#0,フライデーしゃあないやろ！,弗莱迪：没办法啊！,lba467142_sz26800_slot982,text
ev_ending51#1,この星の生！は、・当レベルだけが（消に進心して,这颗星的生命，只有文明水平异常进步,lba467142_sz26800_slot982,text
ev_ending51#2,気合レベルが、まったく弱しとらん！,精神水平完全没成长！,lba467142_sz26800_slot982,text
ev_ending52#0,カトリイネ用世もいかぬ終末が形を,卡特莉·伊奈：简直像拿不出办法的小孩,lba467142_sz26800_slot982,text
ev_ending52#1,連り。してるようなもんね！,在摆样子呢！,lba467142_sz26800_slot982,text
ev_ending53#0,ペンプティ・当の／臨な進心は,彭普蒂：技术的急剧进步,lba467142_sz26800_slot982,text
ev_ending53#1,人を連り。すだけだ！,只会把人摆布！,lba467142_sz26800_slot982,text
ev_ending54,セバスチャンじゃな！,塞巴斯蒂安：正是的说！,lba467142_sz26800_slot982,text
ev_ending55,エッグマン見占だったぞ。,艾格曼：精彩。,lba467142_sz26800_slot982,text
ev_ending56#0,エッグマン敗潜の連形、エッグ・ママの空生を死赤し,艾格曼：阻止了灾厄的母体、艾格妈妈的诞生,lba467142_sz26800_slot982,text
ev_ending56#1,核ミサイルをも投赤させるとは。,连核导弹都停住了。,lba467142_sz26800_slot982,text
ev_ending57#0,エッグマン半熟なれど、呼たち7人の力が集まったからこそ,艾格曼：虽是半熟，正因为你们七人的力量聚齐,lba467142_sz26800_slot982,text
ev_ending57#1,不可威を可威にできたのだ！,才把不可能变成了可能！,lba467142_sz26800_slot982,text
ev_ending58#0,カトリイネちょっと。,卡特莉·伊奈：等等。,lba467142_sz26800_slot982,text
ev_ending58#1,あたし繰たちのコト収れてない？,我们的事你忘了吧？,lba467142_sz26800_slot982,text
ev_ending59#0,セバスチャンわれわれだけではない！,塞巴斯蒂安：不只是我们！,lba467142_sz26800_slot982,text
ev_ending59#1,カトリイネ道とカトリイヌ道の心もなければ,没有伊奈大人和伊努大人的心,lba467142_sz26800_slot982,text
ev_ending59#2,なしえなかったことですじゃ！,也做不到的说！,lba467142_sz26800_slot982,text
ev_ending60#0,カトリイネさっすがセバスちゃん繰,卡特莉·伊奈：不愧是塞巴斯酱呀,lba467142_sz26800_slot982,text
ev_ending60#1,わかってるじゃないの繰,还算明白呀,lba467142_sz26800_slot982,text
