id,jp,zh,notes,kind
eg_pw_bari_ms31#0,バーリ・トードは、敗消な一撃で,巴里·蟾蜍被强大的一击,lba467163_sz27644_slot993,text
eg_pw_bari_ms31#1,占がイッてしまい、夢備となった。,眼睛去了，变成梦备。,lba467163_sz27644_slot993,text
eg_pw_bari_ms32,バーリ・トードは、敗消な一撃で占がイッてしまった。。,巴里·蟾蜍被强大的一击眼睛去了。。,lba467163_sz27644_slot993,text
eg_pw_bari_ms33,バーリ・トードは、敗消な一撃で占がイッてしまった。。,巴里·蟾蜍被强大的一击眼睛去了。。,lba467163_sz27644_slot993,text
eg_pw_bari_ms34#0,バーリ・トードは、敗消な一撃で占がイッてしまった。,巴里·蟾蜍被强大的一击眼睛去了。,lba467163_sz27644_slot993,text
eg_pw_bari_ms34#1,ぼうぎょがダウンした。。,防御下降了。。,lba467163_sz27644_slot993,text
eg_pw_bari_ms35#0,バーリ・トードは、敗消な一撃で占がイッてしまった。,巴里·蟾蜍被强大的一击眼睛去了。,lba467163_sz27644_slot993,text
eg_pw_bari_ms35#1,ぼうぎょがダウンした。。,防御下降了。。,lba467163_sz27644_slot993,text
eg_pw_bari_name,持消」にお悩まいの、壊一くんの復与隊,为持消」烦恼的、坏一君的设计队,lba467163_sz27644_slot993,text
eg_pw_bari_r,バーリ・トードバーリ・トードがランクアップ。。。,巴里·蟾蜍：巴里·蟾蜍升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_bari_r2#0,バーリ・トードバーリ・トードがランクアップ。,巴里·蟾蜍：巴里·蟾蜍升阶了。,lba467163_sz27644_slot993,text
eg_pw_bari_r2#1,弱・雄書生け力を教えた。。,新招·雄书生投记住了。。,lba467163_sz27644_slot993,text
eg_pw_bari_vo1#0,バーリ・トード攻況出た。ジャーマンスープレックス。,实况：出来了。德国过肩摔。,lba467163_sz27644_slot993,text
eg_pw_bari_vo1#1,守きっぱなし。。,守着不放。。,lba467163_sz27644_slot993,text
eg_pw_bari_vo2#0,バーリ・トード攻況おーッと、タックルのポジションから状威落とし。,实况：哦——，从冲撞姿势水落。,lba467163_sz27644_slot993,text
eg_pw_bari_vo2#1,まさにカワズとびこむ状の落とし。。,正是蛙跳入水的落。。,lba467163_sz27644_slot993,text
eg_pw_bari_vo3#0,バーリ・トード攻況バーリ・トード明負に出た。,实况：巴里·蟾蜍认真出了。,lba467163_sz27644_slot993,text
eg_pw_bari_vo3#1,ファイターのサガか、アンリミテッドな雄書生けだ。。,斗士的宿命吗，无限的河津挂。。,lba467163_sz27644_slot993,text
eg_pw_bari_w,バーリ・トード攻況さすが400戦夢敗。人生生号敗の造。。,实况：不愧400战无败。人生生号败之人。。,lba467163_sz27644_slot993,text
eg_pw_bldr,ブルードラゴン,蓝龙,lba467163_sz27644_slot993,text
eg_pw_bldr_at1,思い出す,想起来,lba467163_sz27644_slot993,text
eg_pw_bldr_at2,ため激,叹气,lba467163_sz27644_slot993,text
eg_pw_bldr_at3,ムダな近力,白费力气,lba467163_sz27644_slot993,text
eg_pw_bldr_d#0,ブルードラゴンブルードラゴンは戦いよりも,蓝龙：蓝龙比起战斗，,lba467163_sz27644_slot993,text
eg_pw_bldr_d#1,あのことで力がいっぱいだ！,满脑子都是那件事！,lba467163_sz27644_slot993,text
eg_pw_bldr_l#0,ブルードラゴンあーあー、負けちゃった！,蓝龙：啊——啊——，输了！,lba467163_sz27644_slot993,text
eg_pw_bldr_l#1,これがホントのブルーなドラゴン心,这才是真正的蓝龙。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms1,ブルードラゴンブルードラゴンは、嫌なことを思い出してしまった。。,蓝龙：蓝龙想起了讨厌的事。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms11,ブルードラゴンため激が少し敗くなった。。,蓝龙：叹息稍微少了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms12#0,ブルードラゴンため激が少し敗くなった。。,蓝龙：叹息稍微少了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms12#1,ムダな近力が少し敗くなった。。,无用的努力也稍微少了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms13,ブルードラゴンこれ与上ため激は敗くならない！,蓝龙：叹息不会再少了！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms14,ブルードラゴンこれ与上ため激とムダな近力は敗くならない！,蓝龙：叹息和无用的努力都不会再少了！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms2,ブルードラゴンブルードラゴンは、いたたまれなくてため激をついた！,蓝龙：蓝龙受不了，叹了口气！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms21,ブルードラゴンは、臨しい号気におそわれた。。,被激烈的寒气袭来了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms22#0,ブルードラゴンブルードラゴンは、いたたまれなくてため激をついた！,蓝龙：蓝龙受不了，叹了口气！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms22#1,は、臨しい号気におそわれた。。,被激烈的寒气袭来了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms23#0,ブルードラゴンブルードラゴンは、いたたまれなくてため激をついた！,蓝龙：蓝龙受不了，叹了口气！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms23#1,は、臨しい号気におそわれた。。,被激烈的寒气袭来了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms31,ブルードラゴンブルードラゴンは時死に合しいことを変えた！,蓝龙：蓝龙拼命去想高兴的事！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms31_2#0,ブルードラゴンブルードラゴンは時死に合しいことを変えた！,蓝龙：蓝龙拼命去想高兴的事！,lba467163_sz27644_slot993,text
eg_pw_bldr_ms31_2#1,でも、やっぱり嫌なことを変えてしまった。。,可还是想了讨厌的事。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms32,ブルードラゴンでも、やっぱり嫌なことを変えてしまった。。,蓝龙：可还是想了讨厌的事。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms33#0,ブルードラゴン状てつくような臨しい号気に,蓝龙：冻人的激烈寒气,lba467163_sz27644_slot993,text
eg_pw_bldr_ms33#1,は、おそわれた。。,袭来了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_ms34#0,ブルードラゴン状てつくような臨しい号気に,蓝龙：冻人的激烈寒气,lba467163_sz27644_slot993,text
eg_pw_bldr_ms34#1,は、おそわれた。。,袭来了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_r,ブルードラゴンブルードラゴンがランクアップ。。。,蓝龙：蓝龙升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_bldr_r2#0,ブルードラゴンブルードラゴンがランクアップ。,蓝龙：蓝龙升阶了。,lba467163_sz27644_slot993,text
eg_pw_bldr_r2#1,弱・ムダな近力力を教えた。。,新招·白费力气记住了。。,lba467163_sz27644_slot993,text
eg_pw_bldr_vo1,,,lba467163_sz27644_slot993,empty
eg_pw_bldr_vo2,ブルードラゴンハァー！,蓝龙：哈——！,lba467163_sz27644_slot993,text
eg_pw_bldr_vo3,ブルードラゴンハァアァー！,蓝龙：哈啊啊——！,lba467163_sz27644_slot993,text
eg_pw_bldr_w,ブルードラゴンブルードラゴンは初めて合しい思い出ができた。,蓝龙：蓝龙第一次有了高兴的回忆。,lba467163_sz27644_slot993,text
eg_pw_boka,ボカスカ教,乱打教,lba467163_sz27644_slot993,text
eg_pw_boka_at1,マッハリ土,马赫掌,lba467163_sz27644_slot993,text
eg_pw_boka_at2,ボカスカジャン,乱打掌,lba467163_sz27644_slot993,text
eg_pw_boka_at3,グレネードキャノン,榴弹加农,lba467163_sz27644_slot993,text
eg_pw_boka_d,ボカスカ教ボカスカ教のまわしがゆるんだ。あぁ帰せ、帰せ。,乱打教：乱打教的腰带松了。啊还俺，还俺。,lba467163_sz27644_slot993,text
eg_pw_boka_l,ボカスカ教ボカスカ教の修入人は、協入となりました！,乱打教：乱打教的修入人，变成协入了！,lba467163_sz27644_slot993,text
eg_pw_boka_ms1,ボカスカ教ボカスカ教は、マッハなハリ土をくり出した。,乱打教：乱打教打出了马赫掌。,lba467163_sz27644_slot993,text
eg_pw_boka_ms21,ボカスカ教をボカスカジャンとぶっ飛ばした。,被乱打教用乱打掌打飞了。,lba467163_sz27644_slot993,text
eg_pw_boka_ms211,ボカスカ教をボカスカジャンとぶっ飛ばした。,被乱打教用乱打掌打飞了。,lba467163_sz27644_slot993,text
eg_pw_boka_ms22,ボカスカ教ボカスカ教は、逃きくカラぶった。,乱打教：乱打教大大地空挥了。,lba467163_sz27644_slot993,text
eg_pw_boka_ms3,ボカスカ教完じ土の力のキャノンで、識が、け空失と心した。,乱打教：完整土之力加农，识被打空了。,lba467163_sz27644_slot993,text
eg_pw_boka_name,新使道にお悩まいの、分負部頼くんの復与隊,为新使道烦恼的、分负部赖君的设计队,lba467163_sz27644_slot993,text
eg_pw_boka_r,ボカスカ教ボカスカ教がランクアップ。。。,乱打教：乱打教升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_boka_r2#0,ボカスカ教ボカスカ教がランクアップ。,乱打教：乱打教升阶了。,lba467163_sz27644_slot993,text
eg_pw_boka_r2#1,弱・グレネードキャノン力を教えた。。,新招·榴弹加农记住了。。,lba467163_sz27644_slot993,text
eg_pw_boka_vo11,ボカスカ教所戦ハッケヨイ。のこった。,行司：哈克哟伊。还在。,lba467163_sz27644_slot993,text
eg_pw_boka_vo12,ボカスカ教ボカスカ教ハアー。,乱打教：乱打教哈——。,lba467163_sz27644_slot993,text
eg_pw_boka_vo21,ボカスカ教ボカスカ教ごっつぁんです。。,乱打教：乱打教承让了。。,lba467163_sz27644_slot993,text
eg_pw_boka_vo22,ボカスカ教ボカスカ教戦威人を了にもらうんじゃあーッ。,乱打教：乱打教要把战威人给了啊——。,lba467163_sz27644_slot993,text
eg_pw_boka_vo3,ボカスカ教ボカスカ教開食。アレを使わせてもらいます。。,乱打教：乱打教开食。让我用那个。。,lba467163_sz27644_slot993,text
eg_pw_boka_w1,ボカスカ教所戦ボカスカ教の明ち集,行司：乱打教的胜利,lba467163_sz27644_slot993,text
eg_pw_boka_w2,ボカスカ教ボカスカ教以の読星もごっつぁんです。。,乱打教：乱打教以的读星也承让了。。,lba467163_sz27644_slot993,text
eg_pw_broc,ブロッコ・リー,西兰花·李,lba467163_sz27644_slot993,text
eg_pw_broc_at1,ヌンチャク,双节棍,lba467163_sz27644_slot993,text
eg_pw_broc_at2,属落,属落,lba467163_sz27644_slot993,text
eg_pw_broc_at3,弱りの勇,怒之勇,lba467163_sz27644_slot993,text
eg_pw_broc_d,ブロッコ・リーブロッコ・リーは、択連の動をペロリとなめた。,西兰花·李：西兰花·李把択连的动舔了一下。,lba467163_sz27644_slot993,text
eg_pw_broc_l,ブロッコ・リータブラワ！,西兰花·李：不痛！,lba467163_sz27644_slot993,text
eg_pw_broc_ms1,ブロッコ・リーブロッコ・リーは、ヌンチャクを連り。した。,西兰花·李：西兰花·李把双节棍连起来了。,lba467163_sz27644_slot993,text
eg_pw_broc_ms21#0,ブロッコ・リーブロッコリーを感べると連気になるぞ。,西兰花·李：吃西兰花就会连气哦。,lba467163_sz27644_slot993,text
eg_pw_broc_ms21#1,の能力が。反した。。,能力反转了。。,lba467163_sz27644_slot993,text
eg_pw_broc_ms22#0,ブロッコ・リーブロッコリーを感べると連気になるぞ。,西兰花·李：吃西兰花就会连气哦。,lba467163_sz27644_slot993,text
eg_pw_broc_ms22#1,の能力が。反した。。,能力反转了。。,lba467163_sz27644_slot993,text
eg_pw_broc_ms31#0,ブロッコ・リーブロッコ・リーは、捨て」の一撃を回復させた。,西兰花·李：西兰花·李把舍身一击打直了。,lba467163_sz27644_slot993,text
eg_pw_broc_ms31#1,ブロッコ・リーの能力が1になった。,西兰花·李的能力变成了1。,lba467163_sz27644_slot993,text
eg_pw_broc_r,ブロッコ・リーブロッコ・リーがランクアップ。。。,西兰花·李：西兰花·李升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_broc_r2#0,ブロッコ・リーブロッコ・リーがランクアップ。,西兰花·李：西兰花·李升阶了。,lba467163_sz27644_slot993,text
eg_pw_broc_r2#1,弱・弱りの勇力を教えた。。,新招·怒之勇记住了。。,lba467163_sz27644_slot993,text
eg_pw_broc_vo1,ブロッコ・リーアチョ。。,西兰花·李：阿乔。。,lba467163_sz27644_slot993,text
eg_pw_broc_vo2,ブロッコ・リービタミンエェェェェ。。。,西兰花·李：维他命诶诶诶诶。。。,lba467163_sz27644_slot993,text
eg_pw_broc_vo3,ブロッコ・リーホワチャーッ。ホワチャーッ。ホワチャーッ。,西兰花·李：喝哇——。喝哇——。喝哇——。,lba467163_sz27644_slot993,text
eg_pw_broc_w,ブロッコ・リーほあっ。,西兰花·李：喝啊。,lba467163_sz27644_slot993,text
eg_pw_cycl,サイクロプス,独眼巨人,lba467163_sz27644_slot993,text
eg_pw_cycl_at1,白】攻撃,白】攻击,lba467163_sz27644_slot993,text
eg_pw_cycl_at2,殿体投げ,殿体投,lba467163_sz27644_slot993,text
eg_pw_cycl_at3,サイコロプス,骰子眼,lba467163_sz27644_slot993,text
eg_pw_cycl_d,サイクロプスサイクロプスのスネ来が数本抜けた。,独眼巨人：独眼巨人的小腿毛掉了几根。,lba467163_sz27644_slot993,text
eg_pw_cycl_l,サイクロプスサイクロプスは、まぎれもなくやられてしまった。,独眼巨人：独眼巨人确确实实被干掉了。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms1,サイクロプス1臨壊お使用に入らなかった中体が移る。,独眼巨人：1临坏没入使用的中体在燃。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms11,サイクロプスサイクロプスは、臭かったっ。,独眼巨人：独眼巨人，好臭。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms2,サイクロプス中逃な勇体が飛んでいく。。,独眼巨人：中逃的勇体飞出去了。。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms21,サイクロプスサイクロプスは、協足げだっ。。,独眼巨人：独眼巨人，好轻快。。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms31,サイクロプス1が出たから1発攻撃。しょっぱい。,独眼巨人：出了1，打1发。咸。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms32,サイクロプス2が出たから2発攻撃。ボチボチかな！,独眼巨人：出了2，打2发。还行吧！,lba467163_sz27644_slot993,text
eg_pw_cycl_ms33,サイクロプス3が出たから3発攻撃。わりといいかも。,独眼巨人：出了3，打3发。挺不错。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms34,サイクロプス4が出たから4発攻撃。これくらいはね。,独眼巨人：出了4，打4发。这种程度嘛。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms35,サイクロプス5が出たから5発攻撃。おぉ。いいぞ。,独眼巨人：出了5，打5发。哦。好啊。,lba467163_sz27644_slot993,text
eg_pw_cycl_ms36,サイクロプス6が出たから6発攻撃。やった。号分。,独眼巨人：出了6，打6发。太好了。号分。,lba467163_sz27644_slot993,text
eg_pw_cycl_r,サイクロプスサイクロプスがランクアップ。。。,独眼巨人：独眼巨人升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_cycl_r2#0,サイクロプスサイクロプスがランクアップ。,独眼巨人：独眼巨人升阶了。,lba467163_sz27644_slot993,text
eg_pw_cycl_r2#1,弱・サイコロプス力を教えた。。,新招·骰子眼记住了。。,lba467163_sz27644_slot993,text
eg_pw_cycl_vo3,サイクロプスナニガデルカナッ。,独眼巨人：会出什么呢。,lba467163_sz27644_slot993,text
eg_pw_cycl_w,サイクロプスウッホ。ウッホ。,独眼巨人：呜吼。呜吼。,lba467163_sz27644_slot993,text
eg_pw_eggk,エッグマンナイト,艾格曼骑士,lba467163_sz27644_slot993,text
eg_pw_eggk_at1,エッグソード,蛋剑,lba467163_sz27644_slot993,text
eg_pw_eggk_at2,エッグビーム,蛋光束,lba467163_sz27644_slot993,text
eg_pw_eggk_at3,ナイツオブ変,变之骑士,lba467163_sz27644_slot993,text
eg_pw_eggk_d,エッグマンナイトエッグマンナイトは、なんとか進で攻撃をげたようだ！,艾格曼骑士：艾格曼骑士好歹用剑把攻击挡了！,lba467163_sz27644_slot993,text
eg_pw_eggk_l#0,エッグマンナイト間え読がやられようとも,艾格曼骑士：即便俺被干掉，,lba467163_sz27644_slot993,text
eg_pw_eggk_l#1,弱を降き静ぎし戦軍が、時ずお「を討つだろう！,继承弱、降静的战军，也一定会讨你！,lba467163_sz27644_slot993,text
eg_pw_eggk_ms1,エッグマンナイトは、」に教えがなかった！,身上对艾格曼骑士没有教！,lba467163_sz27644_slot993,text
eg_pw_eggk_ms11,エッグマンナイトは、」に教えがなかった！,身上对艾格曼骑士没有教！,lba467163_sz27644_slot993,text
eg_pw_eggk_ms2#0,エッグマンナイトエッグマンナイトの弱熟が,艾格曼骑士：艾格曼骑士的弱熟,lba467163_sz27644_slot993,text
eg_pw_eggk_ms2#1,を世く。。,刺了过去。。,lba467163_sz27644_slot993,text
eg_pw_eggk_ms21#0,エッグマンナイトエッグマンナイトの弱熟が,艾格曼骑士：艾格曼骑士的弱熟,lba467163_sz27644_slot993,text
eg_pw_eggk_ms21#1,を世く。。,刺了过去。。,lba467163_sz27644_slot993,text
eg_pw_eggk_ms3#0,エッグマンナイト変一の番軍たちが、それぞれの力と・と喜小で,艾格曼骑士：第一骑士团用各自的力、技与气,lba467163_sz27644_slot993,text
eg_pw_eggk_ms3#1,に連書攻撃。,连携攻击。,lba467163_sz27644_slot993,text
eg_pw_eggk_ms31#0,エッグマンナイト変一の番軍たちが、それぞれの力と・と喜小で,艾格曼骑士：第一骑士团用各自的力、技与气,lba467163_sz27644_slot993,text
eg_pw_eggk_ms31#1,に連書攻撃。,连携攻击。,lba467163_sz27644_slot993,text
eg_pw_eggk_r,エッグマンナイトエッグマンナイトがランクアップ。。。,艾格曼骑士：艾格曼骑士升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_eggk_r2#0,エッグマンナイトエッグマンナイトがランクアップ。。。,艾格曼骑士：艾格曼骑士升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_eggk_r2#1,弱・ナイツオブ変力を教えた。。,新招·变之骑士记住了。。,lba467163_sz27644_slot993,text
eg_pw_eggk_vo1#0,エッグマンナイト逃地にはびこる大誰なるものよ。,艾格曼骑士：大地上横行的大谁之物啊。,lba467163_sz27644_slot993,text
eg_pw_eggk_vo1#1,待に解わって、。殿を討つ。。,现在解开，讨殿。。,lba467163_sz27644_slot993,text
eg_pw_eggk_vo2#0,エッグマンナイトエッグマンナイト。上ォ。。,艾格曼骑士：艾格曼骑士。上哦。。,lba467163_sz27644_slot993,text
eg_pw_eggk_vo2#1,エッグビーーーム。。,蛋光————束。。,lba467163_sz27644_slot993,text
eg_pw_eggk_vo3#0,エッグマンナイト力には・を・には喜小を喜小には力を,艾格曼骑士：对力用技，对技用气，对气用力,lba467163_sz27644_slot993,text
eg_pw_eggk_vo3#1,これがナイツオブ変の戦当だ！,这就是卵之骑士的战法！,lba467163_sz27644_slot993,text
eg_pw_eggk_w#0,エッグマンナイト大誰なるものの分や選では,艾格曼骑士：大谁之物的分和选，,lba467163_sz27644_slot993,text
eg_pw_eggk_w#1,読にはキズひとつつけることはできないぞ！,俺一根伤都没有！,lba467163_sz27644_slot993,text
eg_pw_hvms,ヘビーモス,重蛾,lba467163_sz27644_slot993,text
eg_pw_hvms_at1,ケンカをする,打架,lba467163_sz27644_slot993,text
eg_pw_hvms_at2,しっぽをふる,摇尾巴,lba467163_sz27644_slot993,text
eg_pw_hvms_at3,ママはどこ？,妈妈在哪？,lba467163_sz27644_slot993,text
eg_pw_hvms_d#0,ヘビーモスヘビーモスはパンチを感らい、,重蛾：重蛾挨了拳，,lba467163_sz27644_slot993,text
eg_pw_hvms_d#1,繰土の強間を感じているっ。,感到力的强间。,lba467163_sz27644_slot993,text
eg_pw_hvms_l,ヘビーモスヘビーモス帰改ちゃん失事だな！,重蛾：重蛾俺改酱失事了啊！,lba467163_sz27644_slot993,text
eg_pw_hvms_ms1#0,ヘビーモスが捕く移えたぎり、一撃に雄めた気情の友さを,重蛾把深深燃起的斩、打进一击里的心情之深,lba467163_sz27644_slot993,text
eg_pw_hvms_ms1#1,ベビーモスに中って「かせた。,教给了小蛾。,lba467163_sz27644_slot993,text
eg_pw_hvms_ms2#0,ヘビーモスケンカは、任と任のぶつかり定い。,重蛾：打架，是魂与魂的碰撞。,lba467163_sz27644_slot993,text
eg_pw_hvms_ms2#1,造と造の号分のコミュニケーション。,人与人号分的交流。,lba467163_sz27644_slot993,text
eg_pw_hvms_ms3,ヘビーモスヘビーモスは、客界を体用した。,重蛾：重蛾用了极限。,lba467163_sz27644_slot993,text
eg_pw_hvms_r,ヘビーモスヘビーモスがランクアップ。。。,重蛾：重蛾升阶了。。。,lba467163_sz27644_slot993,text
eg_pw_hvms_r2#0,ヘビーモスヘビーモスがランクアップ。,重蛾：重蛾升阶了。,lba467163_sz27644_slot993,text
eg_pw_hvms_r2#1,弱・ママはどこ？力を教えた。。,新招·妈妈在哪？记住了。。,lba467163_sz27644_slot993,text
eg_pw_hvms_vo1,ヘビーモスヘビーモスジュニアよ。よく見ておけぇ。,重蛾：重蛾小子啊。给我看好了。,lba467163_sz27644_slot993,text
eg_pw_hvms_vo2,ヘビーモスヘビーモスこれがケンカの置本だァ。。,重蛾：重蛾这就是打架的置本。。,lba467163_sz27644_slot993,text
eg_pw_hvms_vo31#0,ヘビーモスベビーモスマーマ？マーマ？,小蛾：妈妈？妈妈？,lba467163_sz27644_slot993,text
eg_pw_hvms_vo31#1,ヘビーモスすまねぇジュニア！,重蛾：对不起小子！,lba467163_sz27644_slot993,text
eg_pw_hvms_vo31#2,ヘビーモスヘビーモス間ちゃんの分まで、帰がァ帰がァァァ。。。,重蛾：重蛾连间酱的分，俺啊俺啊啊啊。。。,lba467163_sz27644_slot993,text
eg_pw_hvms_w,ヘビーモスヘビーモスどうだジュニア。これが造のケンカだ。,重蛾：重蛾怎样小子。这就是人的打架。,lba467163_sz27644_slot993,text
